"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: Sub-Area"
"Region: San Mateo (SF)"
"Calendar Year: 2020, 2030, 2040, 2050"
"Season: Annual"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/day for CVMT and EVMT, trips/day for Trips, kWh/day for Energy Consumption, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Mateo (SF)",2020,LDT2,Aggregate,Aggregate,Electricity,52.49314259743191,1589.473720584333,0,1589.473720584333,269.9659252909853,613.6680425507741,0,0,0,0,0,0,0,0,0.000003504189721234354,0.0000026696536338574255,0.000006173843355091779,0,0,0,0,0.000014016758884937415,0.000007627581811021219,0.000021644340695958632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2020,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",343.40259868869884,13816.097509281477,7252.614092656435,6563.483416625044,1419.9697456273911,1982.3676149519738,0.00005180851781236717,0,0.00018344552699514773,0.0002352540448075149,0.000012757478304299469,0,0.00000415835914997737,0.00001691583745427684,0.00003045928111463047,0.000019894120460075267,0.00006726923902898257,0.000013874921659420588,0,0.0000045225949879315925,0.00001839751664735218,0.00012183712445852188,0.000056840344171643636,0.00019707498527751769,2.170750575073903,0,0.12836915166065474,2.299119726734558,0.000006856907122459993,0,0.00006731521782767845,0.00007417212495013845,0.00000921939447045474,0,0.00003263887245020277,0.00004185826692065751,0.00002191897164522128,0,0.000276477705494917,0.00029839667714013827,0.00013511279297000019,0.000044110228526059766,0.00004361913748990675,0.0005212388361261049,0.00003198411197173789,0,0.0003027082866587586,0.0003346923986304965,0.00013511279297000019,0.000044110228526041626,0.000043619137489888795,0.000557534557616427,0.003249938065902667,0,0.002157208932166508,0.005407146998069175,0.000021460079429105313,0,0.000001269059754039558,0.00002272913918314487,0.0003343462575146584,0.24243930250082862
"San Mateo (SF)",2020,LHD1,Aggregate,Aggregate,Gasoline,9054.510717218993,308144.0480133245,308144.0480133245,0,134898.7184655943,0,0.06965856107687066,0.00039337662790420267,0.10227176846150161,0.17232370616627646,0.0005526845998175958,0,0.0000517201734664486,0.0006044047732840443,0.0006793413397445485,0.009273009277871846,0.010556755390900438,0.0006010308460999172,0,0.00005622474739363667,0.0006572555934935539,0.002717365358978194,0.02649431222249099,0.02986893317496274,310.39774619323083,1.2149442661874783,4.042981295515881,315.6556717549342,0.0033375035036704117,0.001202505016755908,0.005391857609164457,0.009931866129590777,0.0038518907802096063,0.000030841176736044675,0.007943422004500331,0.011826153961445983,0.016729611786912627,0.004506630317827489,0.02728908412955205,0.04852532623429216,0.023721741236830546,0.006921638375488208,0.0355508525970425,0.11471955844365342,0.02434646877210776,0.006575526837224816,0.02987715273442504,0.06079914834375762,0.023721741236830546,0.0069216383754853615,0.03555085259702787,0.1269933805531014,0.4281764599748689,0.03743963269312255,0.47876533734970717,0.9443814300176987,0.003068597730393427,0.000012010960979905164,0.00003996898617852679,0.003120577677551859,0.015251020281023526,33.28549618396282
"San Mateo (SF)",2020,LHD1,Aggregate,Aggregate,Diesel,3318.855745673467,110320.95159205417,110320.95159205417,0,41747.03016004416,0,0.2931356623556771,0.008470251446789338,0,0.30160591380246643,0.005558532197161986,0.00010172372011526098,0,0.005660255917277247,0.00036482409865497555,0.0033198992946718645,0.009344979310604087,0.0058098643574963325,0.00010632321534655037,0,0.005916187572842883,0.0014592963946199022,0.009485426556205328,0.016860910523668116,78.7410080649627,0.5022550712945195,0,79.24326313625721,0.0012183446251159502,0.000018651050291092578,0,0.0012369956754070429,0.012405677887055832,0.00007913049102037835,0,0.012484808378076211,0.026230242462539414,0.0004015461317193527,0,0.026631788594258767,0,0,0,0.026631788594258767,0.02986138713859224,0.0004571335743617403,0,0.030318520712953982,0,0,0,0.030318520712953982,0.07648533112195358,0.003328221555779636,0,0.07981355267773321,0.0007461110677953988,0.0000047591220478158316,0,0.0007508701898432147,0.01769979947907941,7.078769305290667
"San Mateo (SF)",2020,LHD2,Aggregate,Aggregate,Gasoline,1057.8099040089123,33453.70288109395,33453.70288109395,0,15759.791432975822,0,0.009104292336725026,0.000046478935497526576,0.012094586493838204,0.021245357766060756,0.00006031983687000254,0,0.0000057106075379357755,0.00006603044440793831,0.00007375279023294881,0.0011745131832385563,0.0013142964178794435,0.00006560332623087868,0,0.000006210806738338912,0.0000718141329692176,0.00029501116093179526,0.0033557519521101612,0.003722577246011174,38.24916440907401,0.16493581607723817,0.45818041516277946,38.87228064031403,0.00037692383209461916,0.0001407086103831774,0.0006341719989237276,0.001151804441401524,0.0005039104646109547,0.0000035270602438494694,0.0009037061825120182,0.0014111437073668224,0.001835181275011915,0.0005323205151549362,0.003242958031359668,0.005610459821526519,0.0030439499754320006,0.0008813789701713996,0.004614410601191805,0.014150199368321723,0.0026778922085614674,0.0007767608461357993,0.003550630846063621,0.007005283900760888,0.0030439499754320006,0.0008813789701710372,0.004614410601189909,0.015545023447553836,0.045415899094052116,0.004369803738741416,0.05579794204730741,0.10558364488010094,0.00037813193083580836,0.0000016305584595325208,0.000004529579867516075,0.000384292069162857,0.0016584947142399733,4.0990334237353325
"San Mateo (SF)",2020,LHD2,Aggregate,Aggregate,Diesel,1294.7515490288056,45726.000906237576,45726.000906237576,0,16286.345689333695,0,0.08386228175741663,0.00320500281455491,0,0.08706728457197153,0.0018434339646494968,0.00003891332242349094,0,0.0018823472870729877,0.0001512128641475227,0.0016053765728727607,0.003638936724093271,0.0019267858684138804,0.00004067281018817034,0,0.001967458678602051,0.0006048514565900908,0.004586790208207889,0.0071591003434000305,39.58643292835396,0.31044853358602537,0,39.896881461939984,0.0004187532460531732,0.000007276145185546781,0,0.00042602939123871994,0.006236858629007344,0.0000489112928932743,0,0.006285769921900618,0.009015510841117558,0.00015665112191993067,0,0.00917216196303749,0,0,0,0.00917216196303749,0.010263559700725821,0.00017833688743161506,0,0.010441896588157437,0,0,0,0.010441896588157437,0.023640614316491313,0.0012984053375849009,0,0.024939019654076213,0.00037510156992170453,0.000002941657626459229,0,0.00037804322754816374,0.008543211251991529,3.5639726166246324
"San Mateo (SF)",2020,MCY,Aggregate,Aggregate,Gasoline,10406.932436173396,53049.18647880254,53049.18647880254,0,20813.864872346792,0,0.03810472835725808,0,0.004012085401634454,0.042116813758892535,0.00010955645441559499,0,0.00009369269404912508,0.00020324914846472008,0.000058476718290921155,0.0002456022168218688,0.0005073280835775101,0.00011663159611002345,0,0.00009908733601265036,0.0002157189321226738,0.00023390687316368462,0.0007017206194910538,0.0011513464247774122,11.298570890673036,0,1.2650212616155572,12.563592152288592,0.01101862983432845,0,0.004903141716545799,0.01592177155087425,0.0024964572746018297,0,0.0002288771800011231,0.0027253344546029528,0.07629353005017446,0,0.037535748132531285,0.11382927818270575,0.044498691765328315,0.0818054317621198,0.08534579688038031,0.32547919859053415,0.08984125630375145,0,0.04078339879487299,0.13062465509862445,0.044498691765328315,0.08180543176208616,0.08534579688034521,0.3422745755063841,0.8754490441605606,0,0.19136445202905097,1.0668134961896116,0.00011169787608646178,0,0.000012506023062024358,0.00012420389914848614,0.0004996530732345803,1.3248150946152935
"San Mateo (SF)",2020,MDV,Aggregate,Aggregate,Gasoline,61130.957552281514,1952189.6941794218,1952189.6941794218,0,289054.3651759956,0,0.2689271972222509,0,0.16665689231561717,0.4355840895378681,0.003308972856447091,0,0.0008087486556238776,0.0041177215120709685,0.004303841561927996,0.006033605264930212,0.014455168338929177,0.003597401416172972,0,0.0008790111237718104,0.004476412539944782,0.017215366247711986,0.017238872185514897,0.038930650973171665,941.0973875674354,0,36.01970395953813,977.1170915269735,0.0101839216179583,0,0.03789298593122609,0.048076907549184394,0.018298857162827687,0,0.014288889313421281,0.03258774647624897,0.04702344131994651,0,0.19994359166152298,0.2469670329814695,0.09504258222032502,0.029940740309916506,0.07632958727144155,0.4482799427831526,0.06683305362533394,0,0.21889423307006767,0.2857272866954016,0.09504258222032502,0.02994074030990419,0.07632958727141019,0.487040196497041,2.3221747021153796,0,1.5575559729470463,3.879730675062426,0.009303705787125312,0,0.0003560914445263851,0.009659797231651697,0.07553963916334853,103.03577642208964
"San Mateo (SF)",2020,MDV,Aggregate,Aggregate,Diesel,930.53232337982,31736.512154827782,31736.512154827782,0,4507.830189963172,0,0.002144446864575297,0,0,0.002144446864575297,0.00020048885889137555,0,0,0.00020048885889137555,0.00006996703263511197,0.00009762495590543471,0.00036808084743192223,0.0002095540754343084,0,0,0.0002095540754343084,0.0002798681305404479,0.00027892844544409915,0.0007683506514188555,15.033687679700641,0,0,15.033687679700641,0.000020091026562807968,0,0,0.000020091026562807968,0.0023685636162429826,0,0,0.0023685636162429826,0.00043254797304467015,0,0,0.00043254797304467015,0,0,0,0.00043254797304467015,0.0004924271095681582,0,0,0.0004924271095681582,0,0,0,0.0004924271095681582,0.00685872928961811,0,0,0.00685872928961811,0.00014245183092334706,0,0,0.00014245183092334706,0.00010844886950287552,1.3429533651258687
"San Mateo (SF)",2020,MDV,Aggregate,Aggregate,Electricity,62.568783812735006,1938.9030816460793,0,1938.9030816460793,324.24952968382325,748.5766158952254,0,0,0,0,0,0,0,0,0.000004274549595369244,0.0000032511338234008487,0.000007525683418770092,0,0,0,0,0.000017098198381476974,0.000009288953781145283,0.000026387152162622258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2020,MDV,Aggregate,Aggregate,"Plug-in Hybrid",291.1261752828602,11718.902573258969,6264.69669791267,5454.205875346299,1203.8067348366947,1647.332735720838,0.00004475140222771831,0,0.0001555194831104334,0.0002002708853381517,0.000012013764343737617,0,0.0000038358330197994985,0.000015849597363537115,0.000025835757716248556,0.000016847737146622758,0.00005853309222640843,0.000013066064870196388,0,0.000004171818393796536,0.000017237883263992922,0.00010334303086499423,0.0000481363918474936,0.00016871730597648076,1.875061017437443,0,0.1352895438071383,2.0103505612445813,0.000005936797434757705,0,0.000057196863574892733,0.00006313366100965044,0.00000799941350716028,0,0.000027790226049835588,0.00003578963955699587,0.000018933271167219128,0,0.00023438930648478253,0.00025332257765200164,0.0001241333032234422,0.00003935763646654928,0.00004006855246042477,0.0004568820698024179,0.00002762738484292153,0,0.00025662678750221186,0.0002842541723451334,0.0001241333032234422,0.00003935763646653309,0.00004006855246040828,0.00048781366449551696,0.002807246602365942,0,0.0018288154722934144,0.004636062074659357,0.000018536887116686174,0,0.000001337474875910037,0.00001987436199259621,0.00029003705011914016,0.2119889548085968
"San Mateo (SF)",2020,MH,Aggregate,Aggregate,Gasoline,725.8475863526334,5414.650062712846,5414.650062712846,0,72.61379253871746,0,0.004422304692446945,0,0.000031534136721967894,0.004453838829168912,0.000014243208175919144,0,0.00000004917198829798437,0.000014292380164217128,0.0000179058900276569,0.00009404232817053474,0.00012624059836240876,0.000015473468368221786,0,0.00000005329559378859335,0.00001552676396201038,0.0000716235601106276,0.0002686923662015279,0.00035584269027416583,11.65036897649955,0,0.002678055800737648,11.653047032300288,0.0001832256289032031,0,0.0000033659438520421184,0.00018659157275524523,0.0002309395132498114,0,0.0000029800317793488467,0.00023391954502916025,0.0009053422444182928,0,0.00001596780591108928,0.0009213100503293821,0.004395760842412482,0.0014357922326980047,0.00003098182643678279,0.006783844951876652,0.0012971326885905384,0,0.000017473117213998822,0.0013146058058045372,0.004395760842412482,0.0014357922326974136,0.00003098182643677004,0.007177140707351203,0.02540737437916634,0,0.00034384817344923995,0.02575122255261558,0.00011517575832292608,0,0.00000002647530806133706,0.00011520223363098741,0.0002643474718799889,1.2287992494122109
"San Mateo (SF)",2020,MH,Aggregate,Aggregate,Diesel,249.42832540739357,2398.5062270015287,2398.5062270015287,0,24.94283254073936,0,0.01025624394457822,0,0,0.01025624394457822,0.00022188135878363068,0,0,0.00022188135878363068,0.000010575602174108596,0.0000414427266609273,0.00027389968761866657,0.000231913849243879,0,0,0.000231913849243879,0.000042302408696434384,0.00011840779045979229,0.0003926240484001057,2.8637789909065012,0,0,2.8637789909065012,0.000013604654521855392,0,0,0.000013604654521855392,0.0004511895462602327,0,0,0.0004511895462602327,0.000292900201938666,0,0,0.000292900201938666,0,0,0,0.000292900201938666,0.0003334474065786271,0,0,0.0003334474065786271,0,0,0,0.0003334474065786271,0.0009630042322083969,0,0,0.0009630042322083969,0.000027135761318580874,0,0,0.000027135761318580874,0.0004285532796766489,0.2558202428275557
"San Mateo (SF)",2030,LDA,Aggregate,Aggregate,Gasoline,237797.81325633914,6358119.988720948,6358119.988720948,0,1114766.6785691332,0,0.1753186244099495,0,0.24384840001021207,0.41916702442016157,0.0058880432561419435,0,0.0018427757098562626,0.007730818965998206,0.014017255159563083,0.01645635777323816,0.03820443189879945,0.006403784271278466,0,0.002004186720938563,0.008407970992217028,0.05606902063825233,0.04701816506639475,0.1114951566968641,1754.8161443136792,0,76.76526650683999,1831.581410820519,0.008857340040419496,0,0.05990390592065221,0.06876124596107171,0.023318887142060193,0,0.03267800964497946,0.05599689678703965,0.031204264510977846,0,0.2700908669577754,0.30129513146875325,0.2883489406247168,0.07982531235617081,0.22468013986438332,0.8941495243140242,0.045533189524994556,0,0.2957155023860324,0.34124869191102697,0.2883489406247168,0.07982531235613796,0.22468013986429095,0.9341030847561727,3.4705980716343796,0,2.933466327626189,6.404064399260569,0.017348144127137134,0,0.0007589028124878595,0.018107046939624994,0.27935513625349967,193.1379712632413
"San Mateo (SF)",2030,LDA,Aggregate,Aggregate,Diesel,401.20923687023094,8094.891904924643,8094.891904924643,0,1723.6302685807725,0,0.0007283791795907016,0,0,0.0007283791795907016,0.00005009103823841606,0,0,0.00005009103823841606,0.0000178461818150174,0.00002157034400310264,0.0000895075640565361,0.000052355932711867054,0,0,0.000052355932711867054,0.0000713847272600696,0.00006162955429457897,0.00018537021426651563,1.942778696643956,0,0,1.942778696643956,0.000005101734365848016,0,0,0.000005101734365848016,0.00030608557483179435,0,0,0.00030608557483179435,0.00010983733718440096,0,0,0.00010983733718440096,0,0,0,0.00010983733718440096,0.00012504250590209586,0,0,0.00012504250590209586,0,0,0,0.00012504250590209586,0.0020373406403631994,0,0,0.0020373406403631994,0.000018408815475759318,0,0,0.000018408815475759318,0.00002766157388544386,0.1735476513773634
"San Mateo (SF)",2030,LDA,Aggregate,Aggregate,Electricity,25244.075587372055,809588.1364054497,0,809588.1364054497,122638.40297726907,312567.8395976359,0,0,0,0,0,0,0,0,0.0017848363198998437,0.0013682872224034736,0.0031531235423033176,0,0,0,0,0.007139345279599375,0.003909392064009925,0.0110487373436093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,LDA,Aggregate,Aggregate,"Plug-in Hybrid",9770.49465491132,287561.11584642535,127243.39963792697,160317.71620849834,40400.99539947014,48420.72852805441,0.0009011050602191273,0,0.005219394226536662,0.00612049928675579,0.00011873079223168134,0,0.00006524065297316826,0.0001839714452048496,0.0006339637411591059,0.0004271597351333768,0.0012450949214973322,0.00012913056965343448,0,0.00007095516272264284,0.00020008573237607734,0.0025358549646364234,0.0012204563860953627,0.003956397083107863,37.840043950579485,0,2.74909595421765,40.589139904797136,0.00011156743383342598,0,0.001802029712459202,0.001913597146292628,0.00014245999024888446,0,0.0008236202306112951,0.0009660802208601796,0.0003787304066854203,0,0.007866346830383295,0.008245077237068715,0.005030607846116674,0.0017248055349927828,0.002046903198021773,0.017047393816199945,0.0005526425203971297,0,0.008612659624855941,0.00916530214525307,0.005030607846116674,0.001724805534992073,0.0020469031980209305,0.017967618724382746,0.05647343665015131,0,0.06137693314419713,0.11785036979434843,0.00037408735858684533,0,0.00002717761230294011,0.0004012649708897854,0.00577699946847603,4.280074088009285
