"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: Air District"
"Region: Bay Area AQMD"
"Calendar Year: 2013, 2014, 2015, 2016, 2017, 2018, 2019"
"Season: Summer"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/year for CVMT and EVMT, trips/year for Trips, kWh/year for Energy Consumption, tons/year for Emissions, 1000 gallons/year for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"Bay Area AQMD",2014,LDT1,Aggregate,Aggregate,Diesel,401.2381436689342,2460513.775453555,2460513.775453555,0,503541.02565389697,0,4.053975859211058,0,0,4.053975859211058,0.4976742137114481,0,0,0.4976742137114481,0.0054245043307354435,0.009793852389316253,0.5128925704314998,0.5201768332588633,0,0,0.5201768332588633,0.021698017322941774,0.027982435398046433,0.5698572859798515,1226.0107100386497,0,0,1226.0107100386497,0.030706863474637535,0,0,0.030706863474637535,0.19248516693290732,0,0,0.19248516693290732,0.6611006915446306,0,0,0.6611006915446306,0,0,0,0.6611006915446306,0.7526191843631946,0,0,0.7526191843631946,0,0,0,0.7526191843631946,4.178824315882812,0,0,4.178824315882812,0.011576579268186246,0,0,0.011576579268186246,0.008407979302905164,109.13728510251845
"Bay Area AQMD",2014,LDT1,Aggregate,Aggregate,Electricity,735.5337139674266,8034140.9727456905,0,8034140.9727456905,1287026.9802452098,3101841.5092193615,0,0,0,0,0,0,0,0,0.017712248935637255,0.013512052763586578,0.031224301699223835,0,0,0,0,0.07084899574254902,0.038605865038818805,0.10945486078136782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2015,LDA,Aggregate,Aggregate,Gasoline,2438042.4620771534,29034355816.462345,29034355816.462345,0,3932000480.193783,0,4089.9063493463163,0,1793.435734080305,5883.342083426622,48.2576515482044,0,11.794624250995266,60.05227579919966,64.0097976437795,83.60183809847331,207.66391154145248,52.41884068523251,0,12.787832862735003,65.20667354796751,256.039190575118,238.86239456706653,560.1082586901521,10936014.959894579,0,358636.16580795887,11294651.125702538,273.3446264692179,0,486.7642827351089,760.1089092043269,316.8750532365338,0,173.39330879750312,490.26836203403695,1274.297312593506,0,2568.0710378762524,3842.3683504697583,2745.3496573708308,748.334124223522,1710.0793575426292,9046.13148960674,1804.6297949101336,0,2810.9694581932617,4615.599253103395,2745.3496573708308,748.3341242232149,1710.0793575419243,9819.362392239365,69534.01637485487,0,22252.100663190282,91786.11703804515,108.22073335435884,0,3.5489955905754234,111.76972894493427,881.5804540540929,1192186.5983473312
"Bay Area AQMD",2015,LDA,Aggregate,Aggregate,Diesel,24543.645788024616,311450240.4095935,311450240.4095935,0,39851466.170857355,0,90.85473904063217,0,0,90.85473904063217,6.74957792272461,0,0,6.74957792272461,0.6866302455872297,0.8852587108156661,8.321466879127506,7.054763885581766,0,0,7.054763885581766,2.746520982348919,2.529310602330474,12.330595470261159,84477.16630289734,0,0,84477.16630289734,0.5116053289752835,0,0,0.5116053289752835,13.278634127857583,0,0,13.278634127857583,11.014561518561939,0,0,11.014561518561939,0,0,0,11.014561518561939,12.539345991076894,0,0,12.539345991076894,0,0,0,12.539345991076894,110.76265671746133,0,0,110.76265671746133,0.7986130204410383,0,0,0.7986130204410383,1.0642765756375385,7528.861063300302
"Bay Area AQMD",2015,LDA,Aggregate,Aggregate,Electricity,30990.799035322485,359629822.533298,0,359629822.533298,55054514.444787234,138846793.36237052,0,0,0,0,0,0,0,0,0.7928480422483682,0.6041782243076438,1.397026266556012,0,0,0,0,3.171392168993473,1.7262234980218383,4.8976156670153115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2015,LDT1,Aggregate,Aggregate,Gasoline,253320.87373680677,2748818583.4191074,2748818583.4191074,0,394671413.87529474,0,824.2546808353828,0,244.44626084306586,1068.7009416784488,8.743111959089228,0,1.9607862415255894,10.703898200614818,6.060107632364073,9.544658729836463,26.308664562815352,9.484239893241686,0,2.125198562274633,11.609438455516319,24.24043052945629,27.270453513818477,63.12032249879108,1192328.5512574525,0,43507.136918043616,1235835.6881754962,51.80284504092116,0,65.52084822917129,117.32369327009246,52.757289246193814,0,19.788761496670926,72.54605074286474,263.4809969500537,0,367.4195781783431,630.9005751283968,503.18472674891956,131.10004198560503,339.70235853610575,1604.8877023990271,364.083180452152,0,402.14246276193313,766.2256432140852,503.18472674891956,131.10004198555097,339.7023585359658,1740.2127704845216,11687.507018914717,0,3459.4297169193646,15146.936735834082,11.799057580812383,0,0.4305383890462946,12.229595969858677,101.23831745097246,130446.41475019754
"Bay Area AQMD",2015,LDT1,Aggregate,Aggregate,Diesel,381.10903916378845,2283974.256259724,2283974.256259724,0,466086.18725244544,0,3.655329155066833,0,0,3.655329155066833,0.48067868495434757,0,0,0.48067868495434757,0.005035301313070426,0.009022978854912541,0.49473696512233056,0.5024128421079094,0,0,0.5024128421079094,0.020141205252281705,0.02577993958546443,0.5483339869456555,1120.643528219109,0,0,1120.643528219109,0.029561858518435055,0,0,0.029561858518435055,0.17614955674078567,0,0,0.17614955674078567,0.636449408974116,0,0,0.636449408974116,0,0,0,0.636449408974116,0.7245553380852869,0,0,0.7245553380852869,0,0,0,0.7245553380852869,3.848570566570394,0,0,3.848570566570394,0.010594111427694399,0,0,0.010594111427694399,0.007804714798420554,99.87514726993103
"Bay Area AQMD",2015,LDT1,Aggregate,Aggregate,Electricity,705.8338279602688,7621070.322894649,0,7621070.322894649,1220793.565770098,2942362.1458008345,0,0,0,0,0,0,0,0,0.01680158403655387,0.012839762549464347,0.029641346586018216,0,0,0,0,0.06720633614621548,0.03668503585561241,0.10389137200182788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2016,LDA,Aggregate,Aggregate,Gasoline,2421219.563734756,30903288659.146343,30903288659.146343,0,3910477441.340102,0,3691.26821056333,0,1650.9842592892799,5342.2524698526095,49.04686800403894,0,10.903045005680665,59.94991300971961,68.13008926747679,87.8988855054634,215.9788877826598,53.301777547787935,0,11.83402471554044,65.13580226332837,272.52035706990716,251.1396728727524,588.795832205988,11445777.998480741,0,347497.21260037035,11793275.211081112,246.72223270241645,0,448.8452489446582,695.5674816470746,298.12068458751867,0,167.67725055776958,465.79793514528825,1113.7765987414732,0,2311.273123467684,3425.049722209157,2549.9044079413684,671.1258724548352,1549.6360200544161,8195.716022659777,1590.874905771656,0,2530.1163087156333,4120.991214487289,2549.9044079413684,671.1258724545588,1549.6360200537795,8891.657514936996,65127.7446594776,0,20076.732202098163,85204.47686157576,113.27327019780853,0,3.4390100577777996,116.71228025558632,961.9303986845377,1244906.091271095
"Bay Area AQMD",2016,LDA,Aggregate,Aggregate,Diesel,22732.513548020554,298658127.8717201,298658127.8717201,0,36648790.70573416,0,83.2344793637576,0,0,83.2344793637576,6.112863206013793,0,0,6.112863206013793,0.6584284649049987,0.8462056698936147,7.617497340812406,6.389259754760998,0,0,6.389259754760998,2.633713859619995,2.417730485410328,11.44070409979132,80657.94967968407,0,0,80657.94967968407,0.4687273797577832,0,0,0.4687273797577832,12.684514403514521,0,0,12.684514403514521,10.091424516858138,0,0,10.091424516858138,0,0,0,10.091424516858138,11.488415888955085,0,0,11.488415888955085,0,0,0,11.488415888955085,105.76251908327643,0,0,105.76251908327643,0.7628810510989654,0,0,0.7628810510989654,1.0205638281081943,7192.000749470205
"Bay Area AQMD",2016,LDA,Aggregate,Aggregate,Electricity,43526.60880141711,533004998.71196574,0,533004998.71196574,77047336.79029997,205783920.79933435,0,0,0,0,0,0,0,0,1.1750748777188753,0.8959618599949255,2.0710367377138006,0,0,0,0,4.700299510875501,2.559891028556931,7.260190539432433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2016,LDT1,Aggregate,Aggregate,Gasoline,252487.54442722898,2976497346.599404,2976497346.599404,0,395464185.20373416,0,760.2473067092907,0,223.60304686012955,983.8503535694202,8.617798912766661,0,1.7975398871136636,10.415338799880324,6.56205338418592,10.11274364483537,27.090135828901612,9.355215316254567,0,1.9500987526631939,11.305314068917761,26.24821353674368,28.893553270958183,66.44708087661962,1264963.875207433,0,42283.469585049614,1307247.3447924827,47.71885636700721,0,60.68727610100577,108.40613246801298,49.90037680695481,0,19.007319214094323,68.90769602104913,235.75087044538333,0,334.258402079357,570.0092725247403,475.2722037490575,119.10802629657645,313.3400179224163,1477.7295204927907,329.5730121697542,0,365.88055504741715,695.4535672171713,475.2722037490575,119.10802629652737,313.3400179222876,1603.1738151850438,11014.559221108746,0,3140.595145972797,14155.154367081543,12.518729163352418,0,0.41845883048263643,12.937187993835055,111.43561043921477,137993.91205599968
"Bay Area AQMD",2016,LDT1,Aggregate,Aggregate,Diesel,327.53812042918,2002010.548693219,2002010.548693219,0,391537.7640372857,0,3.197329159478441,0,0,3.197329159478441,0.43603529242388833,0,0,0.43603529242388833,0.004413677744828951,0.007915484440222128,0.44836445460893937,0.4557508734693426,0,0,0.4557508734693426,0.017654710979315803,0.02261566982920609,0.49602125427786453,971.2287477772059,0,0,971.2287477772059,0.02645338660658053,0,0,0.02645338660658053,0.15273838585299881,0,0,0.15273838585299881,0.5695258388650615,0,0,0.5695258388650615,0,0,0,0.5695258388650615,0.6483673028973839,0,0,0.6483673028973839,0,0,0,0.6483673028973839,3.4225861042495698,0,0,3.4225861042495698,0.009186100203442564,0,0,0.009186100203442564,0.006841198543790937,86.60123285628293
"Bay Area AQMD",2016,LDT1,Aggregate,Aggregate,Electricity,630.0736076754154,7061458.313649623,0,7061458.313649623,1083014.0085658177,2726305.7229396566,0,0,0,0,0,0,0,0,0.01556785074151404,0.011916415107144536,0.027484265848658575,0,0,0,0,0.06227140296605616,0.03404690030612723,0.0963183032721834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2017,LDA,Aggregate,Aggregate,Gasoline,2420387.7938630013,29857489963.9809,29857489963.9809,0,3916810752.327945,0,2980.209509557233,0,1518.6210489764471,4498.83055853368,46.280450441635274,0,10.385888716499853,56.66633915813513,65.82449780621505,84.81688219014941,207.30771915449958,50.310460663786586,0,11.280890791330407,61.59135145511699,263.2979912248602,242.33394911471285,567.22329179469,10895422.754167,0,339654.95586191496,11235077.710028915,198.62191421246646,0,409.86017466921254,608.482088881679,249.94427023359512,0,160.60400453903787,410.548274772633,877.0740738375196,0,2075.415888272517,2952.4899621100367,2379.180461233666,607.8680512032637,1408.359983940348,7347.898458487314,1260.1582167187883,0,2272.0559030828817,3532.2141198016698,2379.180461233666,607.8680512030132,1408.3599839397696,7927.622616178119,55206.095486598504,0,18118.685077365,73324.7805639635,107.7711752816585,0,3.3596689737879784,111.13084425544648,955.8754886363129,1185371.9646188025
"Bay Area AQMD",2017,LDA,Aggregate,Aggregate,Diesel,14260.698326126683,158308408.90290153,158308408.90290153,0,22010902.14553276,0,66.77433235810949,0,0,66.77433235810949,4.734926288417043,0,0,4.734926288417043,0.34901029949622314,0.4518950297323467,5.535831617645613,4.9490186442550455,0,0,4.9490186442550455,1.3960411979848926,1.2911286563781346,7.636188498618073,43486.54558571611,0,0,43486.54558571611,0.3482670881320393,0,0,0.3482670881320393,6.839442452616862,0,0,6.839442452616862,7.497985360715635,0,0,7.497985360715635,0,0,0,7.497985360715635,8.535957833237292,0,0,8.535957833237292,0,0,0,8.535957833237292,73.31315004477887,0,0,73.31315004477887,0.4113425931179171,0,0,0.4113425931179171,0.5409658091778359,3877.899750860768
"Bay Area AQMD",2017,LDA,Aggregate,Aggregate,Electricity,55648.58164093378,679168392.6007897,0,679168392.6007897,98220310.95371094,262215054.36180544,0,0,0,0,0,0,0,0,1.4973100023723684,1.1421335352429314,2.6394435376153,0,0,0,0,5.989240009489474,3.263238672122664,9.252478681612137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2017,LDT1,Aggregate,Aggregate,Gasoline,253344.7131949846,2849137130.296298,2849137130.296298,0,396072949.62563527,0,656.0062645546949,0,213.75184417369636,869.7581087283912,7.783707053832224,0,1.7066828280920294,9.490389881924253,6.281272170200526,9.716970872121276,25.488632924246055,8.453118428708246,0,1.8525151635436274,10.305633592251873,25.125088680802104,27.76277392034652,63.19349619340049,1199767.5779391038,0,41608.27471515857,1241375.8526542624,40.919833859257984,0,57.37695408871632,98.29678794797431,43.81085923317324,0,18.59515665479901,62.406015887972245,199.42364381879239,0,313.81941894504604,513.2430627638385,460.5967352283071,112.4479817245393,296.79817028168435,1383.0859499983692,280.8734258337283,0,343.52617050702224,624.3995963407506,460.5967352283071,112.4479817244932,296.7981702815625,1494.2424835751135,9640.398184506053,0,2919.4501432728166,12559.84832777887,11.86740201428849,0,0.41156481659050437,12.278966830878995,107.0719497908062,130973.02673550782
"Bay Area AQMD",2017,LDT1,Aggregate,Aggregate,Diesel,333.9859148993275,1924725.1541613014,1924725.1541613014,0,394655.01054749696,0,3.0217482787342878,0,0,3.0217482787342878,0.41603984323514676,0,0,0.41603984323514676,0.004243292615705377,0.00759281041235881,0.42787594626321096,0.43485131879677846,0,0,0.43485131879677846,0.01697317046282151,0.021693744035310884,0.47351823329491083,935.7116730957562,0,0,935.7116730957562,0.025717034028895143,0,0,0.025717034028895143,0.14716611894972795,0,0,0.14716611894972795,0.5536726014046295,0,0,0.5536726014046295,0,0,0,0.5536726014046295,0.6303194460435221,0,0,0.6303194460435221,0,0,0,0.6303194460435221,3.2803361346481417,0,0,3.2803361346481417,0.008850968979893853,0,0,0.008850968979893853,0.0065771016693398085,83.44180976213065
"Bay Area AQMD",2017,LDT1,Aggregate,Aggregate,Electricity,543.5477631119652,5775736.499607978,0,5775736.499607978,915205.8482452536,2229910.986323496,0,0,0,0,0,0,0,0,0.012733319344873395,0.00976619437518645,0.022499513720059844,0,0,0,0,0.05093327737949358,0.027903412500532708,0.07883668988002629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2018,LDA,Aggregate,Aggregate,Gasoline,2390471.710771096,29511941116.077877,29511941116.077877,0,3865598268.017182,0,2542.381629595845,0,1399.639842325798,3942.021471921643,45.758152488887966,0,10.078916265992492,55.837068754880455,65.06269299917433,83.82093489279055,204.72069664684534,49.753486137822996,0,10.95369558670561,60.70718172452861,260.2507719966973,239.4883854079731,560.446339129199,10629371.579236701,0,328584.23991109047,10957955.819147792,169.43038921831004,0,376.95906048569964,546.3894497040096,221.63804432005463,0,153.66345695552766,375.30150127558227,729.9155949221337,0,1876.0309945686454,2605.946589490779,2232.0206571074914,564.376396858645,1307.3893778909628,6709.733021347878,1055.2090089942121,0,2053.880212912831,3109.0892219070433,2232.0206571074914,564.3763968584126,1307.3893778904264,7212.875653763374,49276.01917870049,0,16482.730634107804,65758.7498128083,105.27188668960068,0,3.254254742536045,108.52614143213673,970.2111242534896,1157589.0234956555
"Bay Area AQMD",2018,LDA,Aggregate,Aggregate,Diesel,12300.949587108642,131300008.25423266,131300008.25423266,0,18720870.613223653,0,56.37949713834546,0,0,56.37949713834546,4.002196045981239,0,0,4.002196045981239,0.28946696844621234,0.37541600851989376,4.667079022947345,4.183157591698582,0,0,4.183157591698582,1.1578678737848493,1.072617167199698,6.413642632683129,35951.45340907324,0,0,35951.45340907324,0.2937843843159917,0,0,0.2937843843159917,5.656291045236347,0,0,5.656291045236347,6.32500482495495,0,0,6.32500482495495,0,0,0,6.32500482495495,7.200597478318481,0,0,7.200597478318481,0,0,0,7.200597478318481,62.17887354544862,0,0,62.17887354544862,0.3401846630183948,0,0,0.3401846630183948,0.4486736725013322,3207.063994920454
"Bay Area AQMD",2018,LDA,Aggregate,Aggregate,Electricity,74592.29128039468,952778805.2931387,0,952778805.2931387,131528227.15952006,367851255.9573228,0,0,0,0,0,0,0,0,2.1005177077673,1.6024078448140389,3.7029255525813385,0,0,0,0,8.4020708310692,4.578308128040109,12.98037895910931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bay Area AQMD",2018,LDT1,Aggregate,Aggregate,Gasoline,249235.18459149616,2813555309.5807133,2813555309.5807133,0,389748424.97879905,0,570.8330142430075,0,197.72401675126414,768.5570309942716,7.220319496127159,0,1.5746001040842472,8.794919600211406,6.202827683324385,9.603677545416625,24.601424828952418,7.846590223968886,0,1.7106789728103917,9.557269196779277,24.81131073329754,27.439078701190358,61.807658631267174,1170203.3077464795,0,40059.2811555443,1210262.5889020239,35.13467769610575,0,52.89331689009673,88.02799458620248,39.07195166016147,0,17.774905737050666,56.84685739721213,165.82396128527,0,285.5578859533368,451.3818472386068,431.242498914798,102.45838646769279,274.9119847429813,1259.994717364079,237.1356950601349,0,312.6172029049906,549.7528979651255,431.242498914798,102.45838646765068,274.91198474286796,1358.365768090442,8559.397746628863,0,2645.9933501922624,11205.391096821126,11.589538393550974,0,0.3967418087924393,11.986280202343414,106.44949498245337,127851.09846969378
